order_id,customer_id,product_id,date,quantity,discount_%,revenue,product_name,category,unit_price,customer_name,city,segment,since_year
ORD05198,CUST0094,PROD004,2024-01-08,6,0,11394.0,Webcam,Electronics,1899,Customer_94,Kolkata,Retail,2019.0
ORD05199,CUST0028,PROD007,2024-12-19,2,15,1358.3,Hoodie,Clothing,799,Customer_28,Hyderabad,Wholesale,2018.0
ORD05200,CUST0030,PROD012,2024-08-07,2,10,808.2,Mixed Nuts,Food & Beverage,449,Customer_30,Mumbai,Online,2021.0
ORD05201,CUST0067,PROD010,2024-01-23,3,15,1527.45,Protein Bar Box,Food & Beverage,599,Customer_67,Hyderabad,Online,2018.0
ORD05202,CUST0038,PROD005,2024-03-03,6,10,1884.6,Cotton T-Shirt,Clothing,349,Customer_38,Kolkata,Online,2019.0
ORD05203,CUST0034,PROD016,2024-01-15,5,0,1245.0,Chopping Board,Home & Kitchen,249,Customer_34,Pune,Wholesale,2019.0
ORD05204,CUST0099,PROD008,2024-12-21,1,15,594.15,Formal Shirt,Clothing,699,Customer_99,Chennai,Retail,2018.0
ORD05205,CUST0083,PROD008,2024-05-05,3,0,2097.0,Formal Shirt,Clothing,699,Customer_83,Delhi,Retail,2018.0
ORD05206,CUST0004,PROD016,2024-02-18,3,10,672.3,Chopping Board,Home & Kitchen,249,Customer_4,Delhi,Online,2019.0
ORD05207,CUST0062,PROD001,2024-12-24,6,15,6624.9,Wireless Earbuds,Electronics,1299,Customer_62,Mumbai,Wholesale,2023.0
ORD05208,CUST0020,PROD014,2024-11-28,4,0,1396.0,Water Bottle,Home & Kitchen,349,Customer_20,Chennai,Wholesale,2020.0
ORD05209,CUST0096,PROD001,2024-01-26,3,0,3897.0,Wireless Earbuds,Electronics,1299,Customer_96,Pune,Wholesale,2019.0
ORD05210,CUST0016,PROD015,2024-11-14,6,15,2799.9,Coffee Mug Set,Home & Kitchen,549,Customer_16,Bangalore,Retail,2023.0
ORD05211,CUST0048,PROD010,2024-03-23,4,10,2156.4,Protein Bar Box,Food & Beverage,599,Customer_48,Bangalore,Wholesale,2021.0
ORD05212,CUST0043,PROD011,2024-11-26,5,5,1657.75,Instant Coffee,Food & Beverage,349,Customer_43,Pune,Wholesale,2022.0
ORD05213,CUST0078,PROD003,2024-04-29,2,0,1198.0,USB Hub,Electronics,599,Customer_78,Pune,Retail,2020.0
ORD05214,CUST0060,PROD001,2024-02-03,2,0,2598.0,Wireless Earbuds,Electronics,1299,Customer_60,Bangalore,Wholesale,2019.0
ORD05215,CUST0043,PROD013,2024-02-11,1,0,899.0,Non-Stick Pan,Home & Kitchen,899,Customer_43,Pune,Wholesale,2022.0
ORD05216,CUST0058,PROD011,2024-03-05,5,10,1570.5,Instant Coffee,Food & Beverage,349,Customer_58,Delhi,Online,2019.0
ORD05217,CUST0004,PROD005,2024-04-11,1,0,349.0,Cotton T-Shirt,Clothing,349,Customer_4,Delhi,Online,2019.0
ORD05218,CUST0091,PROD009,2024-11-26,6,0,1194.0,Green Tea Pack,Food & Beverage,199,Customer_91,Bangalore,Online,2018.0
ORD05219,CUST0095,PROD008,2024-10-27,1,0,699.0,Formal Shirt,Clothing,699,Customer_95,Delhi,Retail,2022.0
ORD05220,CUST0034,PROD004,2024-04-17,3,0,5697.0,Webcam,Electronics,1899,Customer_34,Pune,Wholesale,2019.0
ORD05221,CUST0077,PROD008,2024-09-20,4,0,2796.0,Formal Shirt,Clothing,699,Customer_77,Pune,Online,2018.0
ORD05222,CUST0024,PROD009,2024-08-10,3,10,537.3,Green Tea Pack,Food & Beverage,199,Customer_24,Mumbai,Retail,2022.0
ORD05223,CUST9999,PROD011,2024-12-08,6,15,1779.9,Instant Coffee,Food & Beverage,349,,,,
ORD05224,CUST0051,PROD003,2024-06-22,3,10,1617.3,USB Hub,Electronics,599,Customer_51,Mumbai,Retail,2023.0
ORD05225,CUST0050,PROD014,2024-04-13,4,10,1256.4,Water Bottle,Home & Kitchen,349,Customer_50,Delhi,Retail,2020.0
ORD05226,CUST0043,PROD001,2024-08-09,3,0,3897.0,Wireless Earbuds,Electronics,1299,Customer_43,Pune,Wholesale,2022.0
ORD05227,CUST9999,PROD009,2024-11-21,4,0,796.0,Green Tea Pack,Food & Beverage,199,,,,
ORD05228,CUST0045,PROD016,2024-11-19,1,15,211.65,Chopping Board,Home & Kitchen,249,Customer_45,Mumbai,Retail,2019.0
ORD05229,CUST0044,PROD005,2024-08-25,5,10,1570.5,Cotton T-Shirt,Clothing,349,Customer_44,Delhi,Wholesale,2019.0
ORD05230,CUST0078,PROD002,2024-02-12,6,0,17994.0,Smart Watch,Electronics,2999,Customer_78,Pune,Retail,2020.0
ORD05231,CUST0081,PROD015,2024-01-28,3,0,1647.0,Coffee Mug Set,Home & Kitchen,549,Customer_81,Mumbai,Retail,2018.0
ORD05232,CUST0052,PROD001,2024-06-02,1,10,1169.1,Wireless Earbuds,Electronics,1299,Customer_52,Pune,Online,2023.0
ORD05233,CUST0085,PROD016,2024-08-26,4,0,996.0,Chopping Board,Home & Kitchen,249,Customer_85,Mumbai,Retail,2019.0
ORD05234,CUST0098,PROD015,2024-08-06,3,15,1399.95,Coffee Mug Set,Home & Kitchen,549,Customer_98,Chennai,Retail,2022.0
ORD05235,CUST0043,PROD001,2024-03-14,5,5,6170.25,Wireless Earbuds,Electronics,1299,Customer_43,Pune,Wholesale,2022.0
ORD05236,CUST0041,PROD012,2024-11-18,6,10,2424.6,Mixed Nuts,Food & Beverage,449,Customer_41,Hyderabad,Wholesale,2019.0
ORD05237,CUST0002,PROD011,2024-12-26,2,0,698.0,Instant Coffee,Food & Beverage,349,Customer_2,Delhi,Wholesale,2018.0
ORD05238,CUST0073,PROD002,2024-10-28,2,10,5398.2,Smart Watch,Electronics,2999,Customer_73,Mumbai,Retail,2020.0
ORD05239,CUST0053,PROD010,2024-11-22,4,5,2276.2,Protein Bar Box,Food & Beverage,599,Customer_53,Bangalore,Wholesale,2019.0
ORD05240,CUST0096,PROD013,2024-12-21,2,0,1798.0,Non-Stick Pan,Home & Kitchen,899,Customer_96,Pune,Wholesale,2019.0
ORD05241,CUST0084,PROD016,2024-06-24,3,10,672.3,Chopping Board,Home & Kitchen,249,Customer_84,Mumbai,Online,2018.0
ORD05242,CUST0044,PROD005,2024-04-11,4,10,1256.4,Cotton T-Shirt,Clothing,349,Customer_44,Delhi,Wholesale,2019.0
ORD05243,CUST0095,PROD012,2024-10-14,3,5,1279.65,Mixed Nuts,Food & Beverage,449,Customer_95,Delhi,Retail,2022.0
ORD05244,CUST0032,PROD016,2024-04-28,2,10,448.2,Chopping Board,Home & Kitchen,249,Customer_32,Hyderabad,Online,2021.0
ORD05245,CUST0015,PROD016,2024-10-24,5,10,1120.5,Chopping Board,Home & Kitchen,249,Customer_15,Hyderabad,Online,2018.0
ORD05246,CUST0055,PROD010,2024-07-07,4,5,2276.2,Protein Bar Box,Food & Beverage,599,Customer_55,Pune,Wholesale,2018.0
ORD05247,CUST0034,PROD013,2024-02-03,4,0,3596.0,Non-Stick Pan,Home & Kitchen,899,Customer_34,Pune,Wholesale,2019.0
ORD05248,CUST0081,PROD010,2024-12-29,2,5,1138.1,Protein Bar Box,Food & Beverage,599,Customer_81,Mumbai,Retail,2018.0
ORD05249,CUST0017,PROD001,2024-06-17,4,10,4676.4,Wireless Earbuds,Electronics,1299,Customer_17,Pune,Retail,2018.0
ORD05250,CUST0084,PROD001,2024-03-11,4,0,5196.0,Wireless Earbuds,Electronics,1299,Customer_84,Mumbai,Online,2018.0
ORD05251,CUST0015,PROD001,2024-10-25,3,10,3507.3,Wireless Earbuds,Electronics,1299,Customer_15,Hyderabad,Online,2018.0
ORD05252,CUST0025,PROD002,2024-07-13,2,5,5698.1,Smart Watch,Electronics,2999,Customer_25,Bangalore,Wholesale,2019.0
ORD05253,CUST0062,PROD002,2024-03-27,6,15,15294.9,Smart Watch,Electronics,2999,Customer_62,Mumbai,Wholesale,2023.0
ORD05254,CUST0058,PROD012,2024-03-24,4,10,1616.4,Mixed Nuts,Food & Beverage,449,Customer_58,Delhi,Online,2019.0
ORD05255,CUST0022,PROD007,2024-12-21,5,0,3995.0,Hoodie,Clothing,799,Customer_22,Pune,Wholesale,2020.0
ORD05256,CUST0013,PROD015,2024-06-29,5,10,2470.5,Coffee Mug Set,Home & Kitchen,549,Customer_13,Pune,Wholesale,2021.0
ORD05257,CUST0064,PROD007,2024-10-14,4,0,3196.0,Hoodie,Clothing,799,Customer_64,Hyderabad,Wholesale,2019.0
ORD05258,CUST0054,PROD011,2024-12-11,4,10,1256.4,Instant Coffee,Food & Beverage,349,Customer_54,Mumbai,Online,2018.0
ORD05259,CUST0061,PROD014,2024-09-12,4,10,1256.4,Water Bottle,Home & Kitchen,349,Customer_61,Bangalore,Wholesale,2020.0
ORD05260,CUST0018,PROD010,2024-07-19,5,10,2695.5,Protein Bar Box,Food & Beverage,599,Customer_18,Hyderabad,Online,2018.0
ORD05261,CUST0026,PROD012,2024-04-21,3,0,1347.0,Mixed Nuts,Food & Beverage,449,Customer_26,Chennai,Online,2023.0
ORD05262,CUST0078,PROD004,2024-08-21,5,0,9495.0,Webcam,Electronics,1899,Customer_78,Pune,Retail,2020.0
ORD05263,CUST0041,PROD005,2024-06-21,6,0,2094.0,Cotton T-Shirt,Clothing,349,Customer_41,Hyderabad,Wholesale,2019.0
ORD05264,CUST0020,PROD001,2024-06-12,4,0,5196.0,Wireless Earbuds,Electronics,1299,Customer_20,Chennai,Wholesale,2020.0
ORD05265,CUST0001,PROD007,2024-01-18,6,15,4074.9,Hoodie,Clothing,799,Customer_1,Hyderabad,Wholesale,2018.0
ORD05266,CUST0020,PROD011,2024-02-16,4,0,1396.0,Instant Coffee,Food & Beverage,349,Customer_20,Chennai,Wholesale,2020.0
ORD05267,CUST0079,PROD004,2024-05-27,3,10,5127.3,Webcam,Electronics,1899,Customer_79,Hyderabad,Online,2019.0
ORD05268,CUST0057,PROD003,2024-03-16,2,10,1078.2,USB Hub,Electronics,599,Customer_57,Kolkata,Retail,2018.0
ORD05269,CUST0029,PROD001,2024-11-21,3,10,3507.3,Wireless Earbuds,Electronics,1299,Customer_29,Chennai,Retail,2020.0
ORD05270,CUST0035,PROD011,2024-07-10,5,0,1745.0,Instant Coffee,Food & Beverage,349,Customer_35,Pune,Wholesale,2018.0
ORD05271,CUST0082,PROD004,2024-02-03,4,10,6836.4,Webcam,Electronics,1899,Customer_82,Mumbai,Retail,2020.0
ORD05272,CUST0083,PROD016,2024-04-22,1,0,249.0,Chopping Board,Home & Kitchen,249,Customer_83,Delhi,Retail,2018.0
ORD05273,CUST0071,PROD005,2024-06-14,1,5,331.55,Cotton T-Shirt,Clothing,349,Customer_71,Pune,Online,2021.0
ORD05274,CUST0060,PROD013,2024-11-28,4,0,3596.0,Non-Stick Pan,Home & Kitchen,899,Customer_60,Bangalore,Wholesale,2019.0
ORD05275,CUST0068,PROD013,2024-01-30,3,0,2697.0,Non-Stick Pan,Home & Kitchen,899,Customer_68,Chennai,Retail,2021.0
ORD05276,CUST0011,PROD011,2024-02-27,2,0,698.0,Instant Coffee,Food & Beverage,349,Customer_11,Hyderabad,Wholesale,2018.0
ORD05277,CUST0049,PROD016,2024-10-14,3,5,709.65,Chopping Board,Home & Kitchen,249,Customer_49,Bangalore,Retail,2021.0
ORD05278,CUST0019,PROD002,2024-11-21,5,10,13495.5,Smart Watch,Electronics,2999,Customer_19,Chennai,Online,2021.0
ORD05279,CUST0082,PROD009,2024-08-15,4,5,756.2,Green Tea Pack,Food & Beverage,199,Customer_82,Mumbai,Retail,2020.0
ORD05280,CUST0080,PROD014,2024-03-26,5,0,1745.0,Water Bottle,Home & Kitchen,349,Customer_80,Kolkata,Retail,2021.0
ORD05281,CUST0086,PROD013,2024-04-14,4,0,3596.0,Non-Stick Pan,Home & Kitchen,899,Customer_86,Kolkata,Retail,2023.0
ORD05282,CUST0007,PROD011,2024-11-08,6,15,1779.9,Instant Coffee,Food & Beverage,349,Customer_7,Bangalore,Wholesale,2023.0
ORD05283,CUST0032,PROD002,2024-03-19,2,0,5998.0,Smart Watch,Electronics,2999,Customer_32,Hyderabad,Online,2021.0
ORD05284,CUST9999,PROD009,2024-09-06,1,0,199.0,Green Tea Pack,Food & Beverage,199,,,,
ORD05285,CUST0043,PROD014,2024-06-16,3,0,1047.0,Water Bottle,Home & Kitchen,349,Customer_43,Pune,Wholesale,2022.0
ORD05286,CUST0098,PROD009,2024-06-29,4,15,676.6,Green Tea Pack,Food & Beverage,199,Customer_98,Chennai,Retail,2022.0
ORD05287,CUST0002,PROD010,2024-02-11,1,0,599.0,Protein Bar Box,Food & Beverage,599,Customer_2,Delhi,Wholesale,2018.0
ORD05288,CUST0097,PROD015,2024-02-17,1,15,466.65,Coffee Mug Set,Home & Kitchen,549,Customer_97,Pune,Retail,2021.0
ORD05289,CUST0088,PROD010,2024-10-02,1,0,599.0,Protein Bar Box,Food & Beverage,599,Customer_88,Mumbai,Retail,2020.0
ORD05290,CUST0034,PROD001,2024-01-23,3,15,3312.45,Wireless Earbuds,Electronics,1299,Customer_34,Pune,Wholesale,2019.0
ORD05291,CUST9999,PROD003,2024-02-09,5,10,2695.5,USB Hub,Electronics,599,,,,
ORD05292,CUST0087,PROD008,2024-02-07,1,5,664.05,Formal Shirt,Clothing,699,Customer_87,Bangalore,Online,2021.0
ORD05293,CUST0092,PROD004,2024-06-16,2,15,3228.3,Webcam,Electronics,1899,Customer_92,Bangalore,Online,2019.0
ORD05294,CUST0074,PROD007,2024-08-19,4,5,3036.2,Hoodie,Clothing,799,Customer_74,Bangalore,Wholesale,2023.0
ORD05295,CUST0012,PROD002,2024-01-14,6,5,17094.3,Smart Watch,Electronics,2999,Customer_12,Delhi,Wholesale,2023.0
ORD05296,CUST0096,PROD007,2024-02-05,2,10,1438.2,Hoodie,Clothing,799,Customer_96,Pune,Wholesale,2019.0
ORD05297,CUST0047,PROD002,2024-06-14,6,15,15294.9,Smart Watch,Electronics,2999,Customer_47,Mumbai,Wholesale,2022.0
ORD05298,CUST0016,PROD016,2024-05-08,1,15,211.65,Chopping Board,Home & Kitchen,249,Customer_16,Bangalore,Retail,2023.0
ORD05299,CUST0082,PROD015,2024-11-19,1,0,549.0,Coffee Mug Set,Home & Kitchen,549,Customer_82,Mumbai,Retail,2020.0
ORD05300,CUST0088,PROD006,2024-05-15,5,0,4995.0,Denim Jeans,Clothing,999,Customer_88,Mumbai,Retail,2020.0
ORD05301,CUST0001,PROD015,2024-03-15,6,0,3294.0,Coffee Mug Set,Home & Kitchen,549,Customer_1,Hyderabad,Wholesale,2018.0
ORD05302,CUST0030,PROD007,2024-02-22,2,10,1438.2,Hoodie,Clothing,799,Customer_30,Mumbai,Online,2021.0
ORD05303,CUST0024,PROD003,2024-05-01,1,10,539.1,USB Hub,Electronics,599,Customer_24,Mumbai,Retail,2022.0
ORD05304,CUST0069,PROD002,2024-02-11,6,0,17994.0,Smart Watch,Electronics,2999,Customer_69,Chennai,Online,2021.0
ORD05305,CUST0047,PROD005,2024-10-08,3,0,1047.0,Cotton T-Shirt,Clothing,349,Customer_47,Mumbai,Wholesale,2022.0
ORD05306,CUST0079,PROD012,2024-09-22,6,15,2289.9,Mixed Nuts,Food & Beverage,449,Customer_79,Hyderabad,Online,2019.0
ORD05307,CUST0069,PROD016,2024-05-31,6,5,1419.3,Chopping Board,Home & Kitchen,249,Customer_69,Chennai,Online,2021.0
ORD05308,CUST0020,PROD011,2024-06-19,1,10,314.1,Instant Coffee,Food & Beverage,349,Customer_20,Chennai,Wholesale,2020.0
ORD05309,CUST0060,PROD013,2024-07-27,4,0,3596.0,Non-Stick Pan,Home & Kitchen,899,Customer_60,Bangalore,Wholesale,2019.0
ORD05310,CUST0003,PROD005,2024-05-15,6,0,2094.0,Cotton T-Shirt,Clothing,349,Customer_3,Pune,Online,2022.0
ORD05311,CUST0045,PROD008,2024-08-11,5,0,3495.0,Formal Shirt,Clothing,699,Customer_45,Mumbai,Retail,2019.0
ORD05312,CUST0062,PROD007,2024-11-25,1,10,719.1,Hoodie,Clothing,799,Customer_62,Mumbai,Wholesale,2023.0
ORD05313,CUST0068,PROD005,2024-03-04,6,0,2094.0,Cotton T-Shirt,Clothing,349,Customer_68,Chennai,Retail,2021.0
ORD05314,CUST0047,PROD015,2024-03-14,5,0,2745.0,Coffee Mug Set,Home & Kitchen,549,Customer_47,Mumbai,Wholesale,2022.0
ORD05315,CUST0023,PROD005,2024-11-08,6,0,2094.0,Cotton T-Shirt,Clothing,349,Customer_23,Pune,Online,2020.0
ORD05316,CUST0001,PROD005,2024-07-16,3,15,889.95,Cotton T-Shirt,Clothing,349,Customer_1,Hyderabad,Wholesale,2018.0
ORD05317,CUST0044,PROD005,2024-06-15,3,15,889.95,Cotton T-Shirt,Clothing,349,Customer_44,Delhi,Wholesale,2019.0
ORD05318,CUST0001,PROD007,2024-06-24,3,0,2397.0,Hoodie,Clothing,799,Customer_1,Hyderabad,Wholesale,2018.0
ORD05319,CUST0008,PROD011,2024-10-25,3,0,1047.0,Instant Coffee,Food & Beverage,349,Customer_8,Chennai,Retail,2018.0
ORD05320,CUST0059,PROD005,2024-01-08,6,0,2094.0,Cotton T-Shirt,Clothing,349,Customer_59,Hyderabad,Wholesale,2020.0
ORD05321,CUST9999,PROD012,2024-06-11,6,0,2694.0,Mixed Nuts,Food & Beverage,449,,,,
ORD05322,CUST0019,PROD010,2024-03-14,3,0,1797.0,Protein Bar Box,Food & Beverage,599,Customer_19,Chennai,Online,2021.0
ORD05323,CUST0081,PROD012,2024-08-11,3,5,1279.65,Mixed Nuts,Food & Beverage,449,Customer_81,Mumbai,Retail,2018.0
ORD05324,CUST9999,PROD007,2024-08-22,1,10,719.1,Hoodie,Clothing,799,,,,
ORD05325,CUST0069,PROD007,2024-11-15,5,0,3995.0,Hoodie,Clothing,799,Customer_69,Chennai,Online,2021.0
ORD05326,CUST0049,PROD011,2024-01-18,5,0,1745.0,Instant Coffee,Food & Beverage,349,Customer_49,Bangalore,Retail,2021.0
ORD05327,CUST0028,PROD013,2024-02-05,4,10,3236.4,Non-Stick Pan,Home & Kitchen,899,Customer_28,Hyderabad,Wholesale,2018.0
ORD05328,CUST9999,PROD012,2024-02-05,6,5,2559.3,Mixed Nuts,Food & Beverage,449,,,,
ORD05329,CUST0035,PROD011,2024-11-14,2,5,663.1,Instant Coffee,Food & Beverage,349,Customer_35,Pune,Wholesale,2018.0
ORD05330,CUST0026,PROD002,2024-09-11,3,5,8547.15,Smart Watch,Electronics,2999,Customer_26,Chennai,Online,2023.0
ORD05331,CUST0076,PROD001,2024-10-15,3,15,3312.45,Wireless Earbuds,Electronics,1299,Customer_76,Pune,Wholesale,2019.0
ORD05332,CUST0050,PROD003,2024-04-20,5,10,2695.5,USB Hub,Electronics,599,Customer_50,Delhi,Retail,2020.0
ORD05333,CUST0096,PROD003,2024-07-16,2,0,1198.0,USB Hub,Electronics,599,Customer_96,Pune,Wholesale,2019.0
ORD05334,CUST0099,PROD010,2024-12-02,2,10,1078.2,Protein Bar Box,Food & Beverage,599,Customer_99,Chennai,Retail,2018.0
ORD05335,CUST0037,PROD014,2024-07-09,1,5,331.55,Water Bottle,Home & Kitchen,349,Customer_37,Kolkata,Wholesale,2019.0
ORD05336,CUST0066,PROD011,2024-08-17,2,10,628.2,Instant Coffee,Food & Beverage,349,Customer_66,Bangalore,Online,2022.0
ORD05337,CUST0047,PROD006,2024-07-15,4,5,3796.2,Denim Jeans,Clothing,999,Customer_47,Mumbai,Wholesale,2022.0
ORD05338,CUST0057,PROD011,2024-10-30,6,10,1884.6,Instant Coffee,Food & Beverage,349,Customer_57,Kolkata,Retail,2018.0
ORD05339,CUST9999,PROD005,2024-07-08,6,5,1989.3,Cotton T-Shirt,Clothing,349,,,,
ORD05340,CUST0084,PROD006,2024-09-17,3,0,2997.0,Denim Jeans,Clothing,999,Customer_84,Mumbai,Online,2018.0
ORD05341,CUST0037,PROD013,2024-03-19,4,10,3236.4,Non-Stick Pan,Home & Kitchen,899,Customer_37,Kolkata,Wholesale,2019.0
ORD05342,CUST9999,PROD009,2024-04-16,4,10,716.4,Green Tea Pack,Food & Beverage,199,,,,
ORD05343,CUST0015,PROD011,2024-04-15,5,15,1483.25,Instant Coffee,Food & Beverage,349,Customer_15,Hyderabad,Online,2018.0
ORD05344,CUST0035,PROD015,2024-08-13,1,0,549.0,Coffee Mug Set,Home & Kitchen,549,Customer_35,Pune,Wholesale,2018.0
ORD05345,CUST0065,PROD003,2024-10-10,4,0,2396.0,USB Hub,Electronics,599,Customer_65,Pune,Online,2020.0
ORD05346,CUST0027,PROD007,2024-11-30,3,15,2037.45,Hoodie,Clothing,799,Customer_27,Bangalore,Online,2020.0
ORD05347,CUST0076,PROD014,2024-08-27,6,0,2094.0,Water Bottle,Home & Kitchen,349,Customer_76,Pune,Wholesale,2019.0
ORD05348,CUST0031,PROD013,2024-12-04,3,0,2697.0,Non-Stick Pan,Home & Kitchen,899,Customer_31,Pune,Retail,2021.0
ORD05349,CUST0050,PROD003,2024-01-12,4,5,2276.2,USB Hub,Electronics,599,Customer_50,Delhi,Retail,2020.0
ORD05350,CUST0050,PROD008,2024-02-14,5,0,3495.0,Formal Shirt,Clothing,699,Customer_50,Delhi,Retail,2020.0
ORD05351,CUST0060,PROD015,2024-04-05,4,0,2196.0,Coffee Mug Set,Home & Kitchen,549,Customer_60,Bangalore,Wholesale,2019.0
ORD05352,CUST0002,PROD009,2024-10-18,3,0,597.0,Green Tea Pack,Food & Beverage,199,Customer_2,Delhi,Wholesale,2018.0
ORD05353,CUST0094,PROD016,2024-08-20,2,0,498.0,Chopping Board,Home & Kitchen,249,Customer_94,Kolkata,Retail,2019.0
ORD05354,CUST0009,PROD002,2024-04-09,2,5,5698.1,Smart Watch,Electronics,2999,Customer_9,Pune,Retail,2020.0
ORD05355,CUST0066,PROD004,2024-04-18,2,0,3798.0,Webcam,Electronics,1899,Customer_66,Bangalore,Online,2022.0
ORD05356,CUST0043,PROD016,2024-11-02,5,0,1245.0,Chopping Board,Home & Kitchen,249,Customer_43,Pune,Wholesale,2022.0
ORD05357,CUST0045,PROD016,2024-04-29,4,5,946.2,Chopping Board,Home & Kitchen,249,Customer_45,Mumbai,Retail,2019.0
ORD05358,CUST0048,PROD009,2024-11-29,6,0,1194.0,Green Tea Pack,Food & Beverage,199,Customer_48,Bangalore,Wholesale,2021.0
ORD05359,CUST0041,PROD005,2024-12-07,2,0,698.0,Cotton T-Shirt,Clothing,349,Customer_41,Hyderabad,Wholesale,2019.0
ORD05360,CUST0086,PROD006,2024-02-09,2,0,1998.0,Denim Jeans,Clothing,999,Customer_86,Kolkata,Retail,2023.0
ORD05361,CUST0041,PROD014,2024-04-25,1,0,349.0,Water Bottle,Home & Kitchen,349,Customer_41,Hyderabad,Wholesale,2019.0
ORD05362,CUST0033,PROD009,2024-12-20,5,10,895.5,Green Tea Pack,Food & Beverage,199,Customer_33,Kolkata,Online,2020.0
ORD05363,CUST0015,PROD016,2024-11-07,3,0,747.0,Chopping Board,Home & Kitchen,249,Customer_15,Hyderabad,Online,2018.0
ORD05364,CUST0059,PROD004,2024-09-21,5,5,9020.25,Webcam,Electronics,1899,Customer_59,Hyderabad,Wholesale,2020.0
ORD05365,CUST0096,PROD003,2024-12-27,4,0,2396.0,USB Hub,Electronics,599,Customer_96,Pune,Wholesale,2019.0
ORD05366,CUST0004,PROD008,2024-10-19,3,5,1992.15,Formal Shirt,Clothing,699,Customer_4,Delhi,Online,2019.0
ORD05367,CUST0072,PROD014,2024-01-26,4,0,1396.0,Water Bottle,Home & Kitchen,349,Customer_72,Mumbai,Retail,2022.0
ORD05368,CUST0082,PROD008,2024-07-08,1,0,699.0,Formal Shirt,Clothing,699,Customer_82,Mumbai,Retail,2020.0
ORD05369,CUST0021,PROD013,2024-12-03,5,0,4495.0,Non-Stick Pan,Home & Kitchen,899,Customer_21,Bangalore,Online,2022.0
ORD05370,CUST0010,PROD004,2024-10-28,5,15,8070.75,Webcam,Electronics,1899,Customer_10,Hyderabad,Wholesale,2020.0
ORD05371,CUST9999,PROD014,2024-05-17,3,5,994.65,Water Bottle,Home & Kitchen,349,,,,
ORD05372,CUST9999,PROD004,2024-02-20,5,5,9020.25,Webcam,Electronics,1899,,,,
ORD05373,CUST0079,PROD011,2024-11-02,4,0,1396.0,Instant Coffee,Food & Beverage,349,Customer_79,Hyderabad,Online,2019.0
ORD05374,CUST0039,PROD009,2024-08-26,5,15,845.75,Green Tea Pack,Food & Beverage,199,Customer_39,Bangalore,Wholesale,2020.0
ORD05375,CUST0056,PROD002,2024-10-03,1,0,2999.0,Smart Watch,Electronics,2999,Customer_56,Bangalore,Online,2018.0
ORD05376,CUST0046,PROD002,2024-07-25,3,0,8997.0,Smart Watch,Electronics,2999,Customer_46,Kolkata,Wholesale,2021.0
ORD05377,CUST0009,PROD007,2024-06-25,5,0,3995.0,Hoodie,Clothing,799,Customer_9,Pune,Retail,2020.0
ORD05378,CUST0036,PROD012,2024-08-01,4,10,1616.4,Mixed Nuts,Food & Beverage,449,Customer_36,Chennai,Wholesale,2022.0
ORD05379,CUST0013,PROD015,2024-01-08,4,0,2196.0,Coffee Mug Set,Home & Kitchen,549,Customer_13,Pune,Wholesale,2021.0
ORD05380,CUST0041,PROD004,2024-05-25,1,10,1709.1,Webcam,Electronics,1899,Customer_41,Hyderabad,Wholesale,2019.0
ORD05381,CUST0068,PROD006,2024-03-01,3,5,2847.15,Denim Jeans,Clothing,999,Customer_68,Chennai,Retail,2021.0
ORD05382,CUST0080,PROD010,2024-07-28,6,0,3594.0,Protein Bar Box,Food & Beverage,599,Customer_80,Kolkata,Retail,2021.0
ORD05383,CUST0068,PROD016,2024-02-28,6,0,1494.0,Chopping Board,Home & Kitchen,249,Customer_68,Chennai,Retail,2021.0
ORD05384,CUST0063,PROD011,2024-06-30,6,15,1779.9,Instant Coffee,Food & Beverage,349,Customer_63,Bangalore,Online,2020.0
ORD05385,CUST0037,PROD007,2024-07-29,5,5,3795.25,Hoodie,Clothing,799,Customer_37,Kolkata,Wholesale,2019.0
ORD05386,CUST0044,PROD008,2024-12-20,4,5,2656.2,Formal Shirt,Clothing,699,Customer_44,Delhi,Wholesale,2019.0
ORD05387,CUST0030,PROD002,2024-06-29,5,10,13495.5,Smart Watch,Electronics,2999,Customer_30,Mumbai,Online,2021.0
ORD05388,CUST0055,PROD009,2024-06-15,1,5,189.05,Green Tea Pack,Food & Beverage,199,Customer_55,Pune,Wholesale,2018.0
ORD05389,CUST0018,PROD011,2024-06-24,4,5,1326.2,Instant Coffee,Food & Beverage,349,Customer_18,Hyderabad,Online,2018.0
ORD05390,CUST0045,PROD003,2024-09-19,1,0,599.0,USB Hub,Electronics,599,Customer_45,Mumbai,Retail,2019.0
ORD05391,CUST0059,PROD012,2024-09-06,5,0,2245.0,Mixed Nuts,Food & Beverage,449,Customer_59,Hyderabad,Wholesale,2020.0
ORD05392,CUST0041,PROD001,2024-08-05,5,0,6495.0,Wireless Earbuds,Electronics,1299,Customer_41,Hyderabad,Wholesale,2019.0
ORD05393,CUST0097,PROD007,2024-09-21,2,5,1518.1,Hoodie,Clothing,799,Customer_97,Pune,Retail,2021.0
ORD05394,CUST0037,PROD009,2024-04-17,1,5,189.05,Green Tea Pack,Food & Beverage,199,Customer_37,Kolkata,Wholesale,2019.0
ORD05395,CUST0028,PROD016,2024-09-09,2,15,423.3,Chopping Board,Home & Kitchen,249,Customer_28,Hyderabad,Wholesale,2018.0
ORD05396,CUST0041,PROD012,2024-12-27,1,5,426.55,Mixed Nuts,Food & Beverage,449,Customer_41,Hyderabad,Wholesale,2019.0
